全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
112283,埼玉県,サイタマケン,Saitama,,,,志木市,シキシ,Shiki-shi,,,,1947-04-17,,
112291,埼玉県,サイタマケン,Saitama,,,,和光市,ワコウシ,Wako-shi,,,,1947-04-17,,
112305,埼玉県,サイタマケン,Saitama,,,,新座市,ニイザシ,Niiza-shi,,,,1947-04-17,,
112313,埼玉県,サイタマケン,Saitama,,,,桶川市,オケガワシ,Okegawa-shi,,,,1947-04-17,,
112321,埼玉県,サイタマケン,Saitama,,,,久喜市,クキシ,Kuki-shi,,,,1947-04-17,,
112330,埼玉県,サイタマケン,Saitama,,,,北本市,キタモトシ,Kitamoto-shi,,,,1947-04-17,,
112348,埼玉県,サイタマケン,Saitama,,,,八潮市,ヤシオシ,Yashio-shi,,,,1947-04-17,,
112356,埼玉県,サイタマケン,Saitama,,,,富士見市,フジミシ,Fujimi-shi,,,,1947-04-17,,
112372,埼玉県,サイタマケン,Saitama,,,,三郷市,ミサトシ,Misato-shi,,,,1947-04-17,,
112381,埼玉県,サイタマケン,Saitama,,,,蓮田市,ハスダシ,Hasuda-shi,,,,1947-04-17,,
112399,埼玉県,サイタマケン,Saitama,,,,坂戸市,サカドシ,Sakado-shi,,,,1947-04-17,,
112402,埼玉県,サイタマケン,Saitama,,,,幸手市,サッテシ,Satte-shi,,,,1947-04-17,,
112411,埼玉県,サイタマケン,Saitama,,,,鶴ヶ島市,ツルガシマシ,Tsurugashima-shi,,,,1947-04-17,,
112429,埼玉県,サイタマケン,Saitama,,,,日高市,ヒダカシ,Hidaka-shi,,,,1947-04-17,,
112437,埼玉県,サイタマケン,Saitama,,,,吉川市,ヨシカワシ,Yoshikawa-shi,,,,1947-04-17,,
112453,埼玉県,サイタマケン,Saitama,,,,ふじみ野市,フジミノシ,Fujimino-shi,,,,1947-04-17,,
112461,埼玉県,サイタマケン,Saitama,,,,白岡市,シラオカシ,Shiraoka-shi,,,,1947-04-17,,
113018,埼玉県,サイタマケン,Saitama,北足立郡,キタアダチグン,Kitaadachi-gun,伊奈町,イナマチ,Ina-machi,,,,1947-04-17,,
113247,埼玉県,サイタマケン,Saitama,入間郡,イルマグン,Iruma-gun,三芳町,ミヨシマチ,Miyoshi-machi,,,,1947-04-17,,
113263,埼玉県,サイタマケン,Saitama,入間郡,イルマグン,Iruma-gun,毛呂山町,モロヤママチ,Moroyama-machi,,,,1947-04-17,,
113271,埼玉県,サイタマケン,Saitama,入間郡,イルマグン,Iruma-gun,越生町,オゴセマチ,Ogose-machi,,,,1947-04-17,,
113417,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,滑川町,ナメガワマチ,Namegawa-machi,,,,1947-04-17,,
113425,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,嵐山町,ランザンマチ,Ranzan-machi,,,,1947-04-17,,
113433,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,小川町,オガワマチ,Ogawa-machi,,,,1947-04-17,,
113468,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,川島町,カワジママチ,Kawajima-machi,,,,1947-04-17,,
113476,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,吉見町,ヨシミマチ,Yoshimi-machi,,,,1947-04-17,,
113484,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,鳩山町,ハトヤママチ,Hatoyama-machi,,,,1947-04-17,,
113492,埼玉県,サイタマケン,Saitama,比企郡,ヒキグン,Hiki-gun,ときがわ町,トキガワマチ,Tokigawa-machi,,,,1947-04-17,,
113611,埼玉県,サイタマケン,Saitama,秩父郡,チチブグン,Chichibu-gun,横瀬町,ヨコゼマチ,Yokoze-machi,,,,1947-04-17,,
113620,埼玉県,サイタマケン,Saitama,秩父郡,チチブグン,Chichibu-gun,皆野町,ミナノマチ,Minano-machi,,,,1947-04-17,,
113638,埼玉県,サイタマケン,Saitama,秩父郡,チチブグン,Chichibu-gun,長瀞町,ナガトロマチ,Nagatoro-machi,,,,1947-04-17,,
113654,埼玉県,サイタマケン,Saitama,秩父郡,チチブグン,Chichibu-gun,小鹿野町,オガノマチ,Ogano-machi,,,,1947-04-17,,
113697,埼玉県,サイタマケン,Saitama,秩父郡,チチブグン,Chichibu-gun,東秩父村,ヒガシチチブムラ,Higashichichibu-mura,,,,1947-04-17,,
113816,埼玉県,サイタマケン,Saitama,児玉郡,コダマグン,Kodama-gun,美里町,ミサトマチ,Misato-machi,,,,1947-04-17,,
113832,埼玉県,サイタマケン,Saitama,児玉郡,コダマグン,Kodama-gun,神川町,カミカワマチ,Kamikawa-machi,,,,1947-04-17,,
113859,埼玉県,サイタマケン,Saitama,児玉郡,コダマグン,Kodama-gun,上里町,カミサトマチ,Kamisato-machi,,,,1947-04-17,,
114081,埼玉県,サイタマケン,Saitama,大里郡,オオサトグン,Osato-gun,寄居町,ヨリイマチ,Yorii-machi,,,,1947-04-17,,
114421,埼玉県,サイタマケン,Saitama,南埼玉郡,ミナミサイタマグン,Minamisaitama-gun,宮代町,ミヤシロマチ,Miyashiro-machi,,,,1947-04-17,,
114642,埼玉県,サイタマケン,Saitama,北葛飾郡,キタカツシカグン,Kitakatsushika-gun,杉戸町,スギトマチ,Sugito-machi,,,,1947-04-17,,
114651,埼玉県,サイタマケン,Saitama,北葛飾郡,キタカツシカグン,Kitakatsushika-gun,松伏町,マツブシマチ,Matsubushi-machi,,,,1947-04-17,,
