町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,奥,オク,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000102,3,,,,,,,才ノ神,サイノカミ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000103,3,,,,,,,松尾原,マツオバラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000104,3,,,,,,,上谷,カミタニ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000105,3,,,,,,,西,ニシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000106,3,,,,,,,西谷,ニシタニ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000107,3,,,,,,,村中,ムラナカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000108,3,,,,,,,大笹新田,オオササシンデン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000109,3,,,,,,,段,ダン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000110,3,,,,,,,東所,ヒガシショ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000111,3,,,,,,,南,ミナミ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000112,3,,,,,,,寺内,ジナイ,Terauchi,0,0,0,1,0,0,0,1,1947-04-17,,0 ,6770022,
0001000,1,上比延町,カミヒエチョウ,Kamihiecho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770039,
0002000,1,堀町,ホリチョウ,Horicho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770042,
0003000,1,高嶋町,タカシマチョウ,Takashimacho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770041,
0004000,1,鹿野町,シカノチョウ,Shikanocho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770033,
0005000,1,比延町,ヒエチョウ,Hiecho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770037,
0006000,1,高松町,タカマツチョウ,Takamatsucho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770055,
0007000,1,野村町,ノムラチョウ,Nomuracho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770054,
0008000,1,中畑町,ナカハタチョウ,Nakahatacho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6770032,
0009000,1,黒田庄町福地,クロダショウチョウフクジ,Kurodashocho Fukuji,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6790314,
0010000,1,黒田庄町岡,クロダショウチョウオカ,Kurodashocho Oka,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6790313,
0011000,1,黒田庄町前坂,クロダショウチョウマエサカ,Kurodashocho Maesaka,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6790303,
0012000,1,黒田庄町黒田,クロダショウチョウクロダ,Kurodashocho Kuroda,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6790302,
