町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,西の沢,ニシノサワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000102,3,,,,,,,字ウエンベツ,アザウエンベツ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000103,3,,,,,,,字観音岱,アザカンノンタイ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000104,3,,,,,,,字丸山,アザマルヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000105,3,,,,,,,字金ケ沢,アザカナガサワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000106,3,,,,,,,字月越,アザツキコシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000107,3,,,,,,,字作開,アザサツカイ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000108,3,,,,,,,字制札,アザセイサツ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000109,3,,,,,,,字滝ノ沢,アザタキノサワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000110,3,,,,,,,字婆沢,アザババサワ,Babasawa,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480137,
0000111,3,,,,,,,チョポシナイ,チョポシナイ,Choposhinai,0,0,0,1,0,0,0,1,1947-04-17,,0 ,0480132,
0001000,1,字赤井川,アザアカイカワ,Akaikawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480136,
0002000,1,字旭野,アザアサヒノ,Asahino,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480116,
0003000,1,字五十嵐,アザイガラシ,Igarashi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480124,
0004000,1,字歌才,アザウタサイ,Utasai,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480114,
0005000,1,字大谷地,アザオオヤチ,Oyachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480133,
0006000,1,字北作開,アザキタサッカイ,Kitasakkai,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480126,
0007000,1,字黒松内,アザクロマツナイ,Kuromatsunai,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480101,
0008000,1,字白井川,アザシロイカワ,Shiroikawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480134,
0009000,1,字白炭,アザシロズミ,Shirozumi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480122,
0010000,1,字添別,アザソイベツ,Soibetsu,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480117,
0011000,1,字岱下,アザタイシタ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0012000,1,字大成,アザタイセイ,Taisei,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480143,
0013000,1,字東栄,アザトウエイ,Toei,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480142,
0014000,1,字豊幌,アザトヨホロ,Toyohoro,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480113,
0015000,1,字中里,アザナカサト,Nakasato,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480111,
0016000,1,字中ノ川,アザナカノカワ,Nakanokawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480123,
0017000,1,字西熱郛原野,アザニシネップゲンヤ,Nishineppugenya,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,0480131,
0018000,1,字西沢,アザニシノサワ,Nishinosawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480115,
0019000,1,字熱郛,アザネップ,Neppu,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,0480121,
0020000,1,字熱郛原野,アザネップゲンヤ,,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,,
0021000,1,字東川,アザヒガシカワ,Higashikawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480144,
0022000,1,字南作開,アザミナミサッカイ,Minamisakkai,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480127,
0023000,1,字目名,アザメナ,Mena,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0480125,
