町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0001000,1,東間,アズマ,Azuma,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9291313,
0001101,3,東間,アズマ,Azuma,,,,ウ,ウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001102,3,東間,アズマ,Azuma,,,,カ,カ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001103,3,東間,アズマ,Azuma,,,,ク,ク,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001104,3,東間,アズマ,Azuma,,,,ケ,ケ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001105,3,東間,アズマ,Azuma,,,,コ,コ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001106,3,東間,アズマ,Azuma,,,,ソ,ソ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001107,3,東間,アズマ,Azuma,,,,タ,タ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001108,3,東間,アズマ,Azuma,,,,チ,チ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001109,3,東間,アズマ,Azuma,,,,ツ,ツ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001110,3,東間,アズマ,Azuma,,,,ト,ト,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001111,3,東間,アズマ,Azuma,,,,ナ,ナ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001112,3,東間,アズマ,Azuma,,,,ニ,ニ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001113,3,東間,アズマ,Azuma,,,,ヌ,ヌ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001114,3,東間,アズマ,Azuma,,,,ノ,ノ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001115,3,東間,アズマ,Azuma,,,,ハ,ハ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001116,3,東間,アズマ,Azuma,,,,フ,フ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001117,3,東間,アズマ,Azuma,,,,ヘ,ヘ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001118,3,東間,アズマ,Azuma,,,,ホ,ホ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001119,3,東間,アズマ,Azuma,,,,マ,マ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001120,3,東間,アズマ,Azuma,,,,ム,ム,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001121,3,東間,アズマ,Azuma,,,,ヤ,ヤ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001122,3,東間,アズマ,Azuma,,,,ヨ,ヨ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001123,3,東間,アズマ,Azuma,,,,ラ,ラ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001124,3,東間,アズマ,Azuma,,,,リ,リ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001125,3,東間,アズマ,Azuma,,,,ル,ル,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001126,3,東間,アズマ,Azuma,,,,レ,レ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001127,3,東間,アズマ,Azuma,,,,ロ,ロ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001128,3,東間,アズマ,Azuma,,,,ワ,ワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001129,3,東間,アズマ,Azuma,,,,ヰ,イ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001130,3,東間,アズマ,Azuma,,,,ヲ,オ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001131,3,東間,アズマ,Azuma,,,,壱,イチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001132,3,東間,アズマ,Azuma,,,,丑,ウシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001133,3,東間,アズマ,Azuma,,,,耕,コウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001134,3,東間,アズマ,Azuma,,,,子,ネ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001135,3,東間,アズマ,Azuma,,,,東,ヒガシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001136,3,東間,アズマ,Azuma,,,,寅,トラ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0001137,3,東間,アズマ,Azuma,,,,弐,ニ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002000,1,石坂,イシサカ,Ishisaka,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9291406,
0002101,3,石坂,イシサカ,Ishisaka,,,,ア,ア,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002102,3,石坂,イシサカ,Ishisaka,,,,イ,イ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002103,3,石坂,イシサカ,Ishisaka,,,,チ,チ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002104,3,石坂,イシサカ,Ishisaka,,,,ト,ト,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002105,3,石坂,イシサカ,Ishisaka,,,,ニ,ニ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
