町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,浅鹿野,アザカノ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000102,3,,,,,,,字スノ木谷,アザスノキダニ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000103,3,,,,,,,字ユルメキ,アザユルメキ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000104,3,,,,,,,字井手山,アザイデノヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000105,3,,,,,,,字榎町,アザエノキマチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000106,3,,,,,,,字園田,アザソノダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000107,3,,,,,,,字塩利,アザシオリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000108,3,,,,,,,字下永野,アザシモナガノ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000109,3,,,,,,,字下横道,アザシモヨコミチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000110,3,,,,,,,字下柿木,アザシモカキギ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000111,3,,,,,,,字下京手,アザシモキヨウテ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000112,3,,,,,,,字下沓川,アザシモクツゴウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000113,3,,,,,,,字下元町,アザシモモトマチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000114,3,,,,,,,字下溝合,アザシモミゾアイ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000115,3,,,,,,,字下高見,アザシモタカミ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000116,3,,,,,,,字下山ノ口,アザシモヤマノクチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000117,3,,,,,,,字下車,アザシモグルマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000118,3,,,,,,,字下小柿,アザシモコガキ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000119,3,,,,,,,字下小原,アザシモコバル,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000120,3,,,,,,,字下小迫,アザシモコサコ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000121,3,,,,,,,字下松下,アザシモマツシタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000122,3,,,,,,,字下植木,アザシモウエキ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000123,3,,,,,,,字下新地,アザシモシンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000124,3,,,,,,,字下森重,アザシモモリシゲ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000125,3,,,,,,,字下仁原,アザシモニハラ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0000126,3,,,,,,,字下仁良田,アザシモニラダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
