町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000102,3,,,,,,,岡割,オカワリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000103,3,,,,,,,荻西,オギサイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000104,3,,,,,,,荻東,オギトウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000105,3,,,,,,,下河原,シモガワラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000106,3,,,,,,,下荒子,シモアラコ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000108,3,,,,,,,梶洗,カジアライ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000112,3,,,,,,,吉田,ヨシダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000113,3,,,,,,,桑畑,クワハタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000114,3,,,,,,,荒井,アライ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000116,3,,,,,,,高河原,タカガワラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000117,3,,,,,,,高島,タカジマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000121,3,,,,,,,山口,ヤマグチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000122,3,,,,,,,市場天神,イチバテンジン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000123,3,,,,,,,鹿川,シシカワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000127,3,,,,,,,小野ヶ谷,オノガヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000129,3,,,,,,,上畑,ウエハタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000131,3,,,,,,,須荒井,スアライ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000134,3,,,,,,,足ヶ谷,アシガヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000136,3,,,,,,,谷村,ヤムラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000139,3,,,,,,,中村,ナカムラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000140,3,,,,,,,中野,ナカノ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000141,3,,,,,,,津平,ツヒラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000143,3,,,,,,,南乙川,ミナミオトガワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000145,3,,,,,,,迫,ハザマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000146,3,,,,,,,八幡,ヤハタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000149,3,,,,,,,富好,トミヨシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000150,3,,,,,,,富田,トミダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000151,3,,,,,,,文道,ブンドウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000152,3,,,,,,,北乙川,キタオトガワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000154,3,,,,,,,門内,カイト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000156,3,,,,,,,棧敷,サジキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000157,3,,,,,,,稠,シゲ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000158,3,,,,,,,駮馬,マダラメ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0001000,1,吉良町饗庭,キラチョウアイバ,Kiracho Aiba,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,4440523,
0002000,1,葵町,アオイチョウ,Aoicho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,4450863,
0003000,1,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,4440427,
0003101,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,後田,ウシロダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003102,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,遠ノ子,エンノコ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003103,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,下郷中,シモゴウチユウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003104,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,下川田,シモカワタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003105,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,河田,カワダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003106,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,郷中,ゴウナカ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003107,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,上割,カミワリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003108,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,上郷中,カミゴウチユウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003109,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,城ケ下,ジヨウガシタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003110,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,水出,ミズダシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003111,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,西下浜,ニシシモハマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003112,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,西乾地,ニシカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003113,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,大戸前川向,オオドマエカワムコウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003114,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,東乾地,ヒガシカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003115,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,内川,ウチカワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003116,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,南荒子,ミナミアラコ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003117,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,二ツ合,フタツアイ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003118,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,稗田,ヒエダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003119,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,浜割,ハマワリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003120,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,浜田,ハマダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003121,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,北荒子,キタアラコ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003122,3,一色町赤羽,イッシキチョウアカバネ,Isshikicho Akabane,,,,本川,ホンカワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004000,1,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,4440422,
0004101,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,後田,ウシロダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004102,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,屋下,ヤシタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004103,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,屋敷割,ヤシキワリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004104,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,下郷,シモゴウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004105,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,下川田,シモカワタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004106,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,乾地,カンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004107,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,古新,コシン,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004108,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,江向,エモク,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004109,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,上乾地,カミカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004110,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,上川田,カミカワタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004111,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,上長割,カミナガワリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004112,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,上浜,カミハマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004113,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,成輪,ナルワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004114,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,西乾地,ニシカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004115,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,中乾地,ナカカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004116,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,中切,ナカギリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004117,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,中長割,ナカナガワリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004118,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,堤西,ツツミニシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004119,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,堤東,ツツミヒガシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004120,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,東下浜,ヒガシシモハマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004121,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,東乾地,ヒガシカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004122,3,一色町味浜,イッシキチョウアジハマ,Isshikicho Ajihama,,,,北乾地,キタカンチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0005000,1,吾妻町,アヅマチョウ,Azumacho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,4450861,
0006000,1,一色町生田,イッシキチョウイクタ,Isshikicho Ikuta,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,4440412,
