町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0001000,1,岩田岩ノ前,イワタイワノマエ,Iwata Iwanomae,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148256,
0002000,1,岩田大谷,イワタオオタニ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003000,1,岩田拝ミ,イワタオガミ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004000,1,岩田加賀ノ辻,イワタカガノツジ,Iwata Kaganotsuji,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,6148258,
0005000,1,岩田北浅地,イワタキタアサジ,Iwata Kitaasaji,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148267,
0006000,1,岩田北ノ口,イワタキタノクチ,Iwata Kitanokuchi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148254,
0007000,1,岩田久保,イワタクボ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0008000,1,岩田里,イワタサト,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0009000,1,岩田大将軍,イワタダイショウグン,Iwata Daishogun,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148252,
0010000,1,岩田大日,イワタダイニチ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0011000,1,岩田高木,イワタタカギ,Iwata Takagi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148268,
0012000,1,岩田竹綱,イワタタケヅナ,Iwata Takezuna,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148255,
0013000,1,岩田茶屋ノ前,イワタチャヤノマエ,Iwata Chayanomae,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6148251,
0014000,1,岩田辻垣内,イワタツジガイト,Iwata Tsujigaito,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,6148261,
0015000,1,岩田外島,イワタトジマ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0016000,1,岩田中道,イワタナカミチ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
