町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0001000,1,丘珠町,オカダマチョウ,Okadamacho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0070880,
0002000,1,雁来町,カリキチョウ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003001,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,一丁目,１チョウメ,1,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003002,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,二丁目,２チョウメ,2,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003003,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,三丁目,３チョウメ,3,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003004,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,四丁目,４チョウメ,4,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003005,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,五丁目,５チョウメ,5,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003006,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,六丁目,６チョウメ,6,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003007,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,七丁目,７チョウメ,7,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003008,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,八丁目,８チョウメ,8,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003009,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,九丁目,９チョウメ,9,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003010,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,十丁目,１０チョウメ,10,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003011,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,十一丁目,１１チョウメ,11,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003012,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,十二丁目,１２チョウメ,12,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003013,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,十三丁目,１３チョウメ,13,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
0003014,2,北十条東,キタ１０ジョウヒガシ,Kita10-Johigashi,十四丁目,１４チョウメ,14,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
