町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0001000,1,字北谷,アザチャタン,Chatan,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040116,
0002000,1,字大村,アザオオムラ,Omura,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040107,
0003000,1,字下勢頭,アザシモセイド,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004000,1,字砂辺,アザスナベ,Sunabe,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040111,
0005000,1,字宮城,アザミヤギ,Miyagi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040113,
0006000,1,字浜川,アザハマガワ,Hamagawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040112,
0007000,1,字北前,アザキタマエ,Kitamae,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040117,
0008001,2,美浜,ミハマ,Mihama,一丁目,１チョウメ,1,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0008002,2,美浜,ミハマ,Mihama,二丁目,２チョウメ,2,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0008003,2,美浜,ミハマ,Mihama,三丁目,３チョウメ,3,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0009001,2,北谷,チャタン,Chatan,一丁目,１チョウメ,1,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0009002,2,北谷,チャタン,Chatan,二丁目,２チョウメ,2,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0010000,1,字玉上,アザタマガミ,Tamagami,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040106,
0011000,1,字桑江,アザクワエ,Kuwae,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040103,
0012000,1,字伊平,アザイヘイ,Ihei,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040102,
0013000,1,字上勢頭,アザカミセイド,Kamisedo,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040101,
0014001,2,北前,キタマエ,Kitamae,一丁目,１チョウメ,1,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0015000,1,字美浜,アザミハマ,Mihama,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040115,
0016000,1,字港,アザミナト,Minato,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040114,
0017000,1,字吉原,アザヨシハラ,Yoshihara,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040105,
0018000,1,字桃原,アザトウバル,Tobaru,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9040104,
