町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,石平,イシヒラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0001000,1,字屋宜原,アザヤギバル,Yagibaru,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012304,
0002000,1,字比嘉,アザヒガ,Higa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012305,
0003000,1,字美崎,アザミサキ,Misaki,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012321,
0004000,1,字渡口,アザトグチ,Toguchi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012302,
0005000,1,字和仁屋,アザワニヤ,Waniya,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012312,
0006000,1,字仲順,アザチュンジュン,Chunjun,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012303,
0007000,1,字喜舎場,アザキシャバ,Kishaba,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012311,
0008000,1,字島袋,アザシマブク,Shimabuku,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012301,
0009000,1,字熱田,アザアツタ,Atta,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012313,
0010000,1,字大城,アザオオグスク,Ogusuku,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012314,
0011000,1,字荻道,アザオギドウ,Ogido,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012315,
0012000,1,字瑞慶覧,アザズケラン,Zukeran,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012317,
0013000,1,字安谷屋,アザアダニヤ,Adaniya,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012316,
0014000,1,字ライカム,アザライカム,Raikamu,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9012306,
