町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,つつじヶ丘,ツツジガオカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000102,3,,,,,,,雨境,アマザカイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000103,3,,,,,,,姥ヶ懐,ウバガフトコロ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000104,3,,,,,,,蟹窪,カニクボ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000105,3,,,,,,,蟹原,カニハラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000106,3,,,,,,,外倉,トグラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000107,3,,,,,,,牛鹿,ウシロク,Ushiroku,0,0,0,1,0,0,0,0,1947-04-17,,0 ,3842308,
0000108,3,,,,,,,桐原,キリハラ,Kirihara,0,0,0,1,0,0,0,0,1947-04-17,,0 ,3842301,
0000109,3,,,,,,,古町,フルマチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000110,3,,,,,,,虎御前,トラゴゼン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000111,3,,,,,,,五輪久保,ゴリンクボ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000112,3,,,,,,,荒井戸,アライド,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000113,3,,,,,,,細谷,ホソヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000114,3,,,,,,,三本松,サンボンマツ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000115,3,,,,,,,山部,ヤマベ,Yamabe,0,0,0,1,0,0,0,0,1947-04-17,,0 ,3842307,
0000116,3,,,,,,,女神平,メガミダイラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000117,3,,,,,,,上房,カンボウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000118,3,,,,,,,真蒲,マコモ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000119,3,,,,,,,西塩沢,ニシシオサワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000120,3,,,,,,,石川,イシカワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000121,3,,,,,,,赤沢,アカサワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000122,3,,,,,,,大城,オオシロ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000123,3,,,,,,,大深山,オオミヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000124,3,,,,,,,滝神,タキシン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000125,3,,,,,,,樽ヶ沢,タルガサワ,,0,0,0,1,0,6A3D_*_*,0,0,1947-04-17,,0 ,,
0000126,3,,,,,,,中原,ナカハラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000127,3,,,,,,,中尾,ナカオ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000128,3,,,,,,,町,マチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000129,3,,,,,,,東塩沢,ヒガシシオサワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000130,3,,,,,,,藤沢,フジサワ,Fujisawa,0,0,0,1,0,0,0,0,1947-04-17,,0 ,3842302,
0000131,3,,,,,,,南平台,ナンヘイダイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000132,3,,,,,,,日向,ヒナタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000133,3,,,,,,,日中,ヒナカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000134,3,,,,,,,白樺湖,シラカバコ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000135,3,,,,,,,白樺高原,シラカバコウゲン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000136,3,,,,,,,美上下,ビジョウゲ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000137,3,,,,,,,平林,ヒラバヤシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000138,3,,,,,,,箕輪平,ミノワダイラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000139,3,,,,,,,夢の平,ユメノタイラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000140,3,,,,,,,野方,ノガタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000141,3,,,,,,,柳沢,ヤナギサワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000142,3,,,,,,,立石,タテイシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000143,3,,,,,,,和子,ワゴ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0001000,1,大字芦田,オオアザアシダ,Ashida,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842305,
0002000,1,大字芦田八ケ野,オオアザアシダハッカノ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003000,1,大字牛鹿,オオアザウシロク,Ushiroku,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842308,
0004000,1,大字宇山,オオアザウヤマ,Uyama,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842306,
0005000,1,大字桐原,オオアザキリハラ,Kirihara,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842301,
0006000,1,大字塩沢,オオアザシオサワ,Shiosawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842303,
0007000,1,大字藤沢,オオアザフジサワ,Fujisawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842302,
0008000,1,大字茂田井,オオアザモタイ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0009000,1,大字山部,オオアザヤマベ,Yamabe,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,3842307,
0010000,1,大字八重原,オオアザヤエハラ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
