全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
016641,北海道,ホッカイドウ,Hokkaido,川上郡,カワカミグン,Kawakami-gun,標茶町,シベチャチョウ,Shibecha-cho,,,,1947-04-17,,
016659,北海道,ホッカイドウ,Hokkaido,川上郡,カワカミグン,Kawakami-gun,弟子屈町,テシカガチョウ,Teshikaga-cho,,,,1947-04-17,,
016675,北海道,ホッカイドウ,Hokkaido,阿寒郡,アカングン,Akan-gun,鶴居村,ツルイムラ,Tsurui-mura,,,,1947-04-17,,
016683,北海道,ホッカイドウ,Hokkaido,白糠郡,シラヌカグン,Shiranuka-gun,白糠町,シラヌカチョウ,Shiranuka-cho,,,,1947-04-17,,
016918,北海道,ホッカイドウ,Hokkaido,野付郡,ノツケグン,Notsuke-gun,別海町,ベツカイチョウ,Betsukai-cho,,,,1947-04-17,,
016926,北海道,ホッカイドウ,Hokkaido,標津郡,シベツグン,Shibetsu-gun,中標津町,ナカシベツチョウ,Nakashibetsu-cho,,,,1947-04-17,,
016934,北海道,ホッカイドウ,Hokkaido,標津郡,シベツグン,Shibetsu-gun,標津町,シベツチョウ,Shibetsu-cho,,,,1947-04-17,,
016942,北海道,ホッカイドウ,Hokkaido,目梨郡,メナシグン,Menashi-gun,羅臼町,ラウスチョウ,Rausu-cho,,,,1947-04-17,,
016951,北海道,ホッカイドウ,Hokkaido,色丹郡,シコタングン,Shikotan-gun,色丹村,シコタンムラ,Shikotan-mura,,,,1947-04-17,,
016969,北海道,ホッカイドウ,Hokkaido,国後郡,クナシリグン,Kunashiri-gun,泊村,トマリムラ,Tomari-mura,,,,1947-04-17,,
016977,北海道,ホッカイドウ,Hokkaido,国後郡,クナシリグン,Kunashiri-gun,留夜別村,ルヤベツムラ,Ruyabetsu-mura,,,,1947-04-17,,
016985,北海道,ホッカイドウ,Hokkaido,択捉郡,エトロフグン,Etorofu-gun,留別村,ルベツムラ,Rubetsu-mura,,,,1947-04-17,,
016993,北海道,ホッカイドウ,Hokkaido,紗那郡,シャナグン,Shana-gun,紗那村,シャナムラ,Shana-mura,,,,1947-04-17,,
017001,北海道,ホッカイドウ,Hokkaido,蘂取郡,シベトログン,Shibetoro-gun,蘂取村,シベトロムラ,Shibetoro-mura,,,,1947-04-17,,
