全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
282286,兵庫県,ヒョウゴケン,Hyogo,,,,加東市,カトウシ,Kato-shi,,,,1947-04-17,,
282294,兵庫県,ヒョウゴケン,Hyogo,,,,たつの市,タツノシ,Tatsuno-shi,,,,1947-04-17,,
283011,兵庫県,ヒョウゴケン,Hyogo,川辺郡,カワベグン,Kawabe-gun,猪名川町,イナガワチョウ,Inagawa-cho,,,,1947-04-17,,
283657,兵庫県,ヒョウゴケン,Hyogo,多可郡,タカグン,Taka-gun,多可町,タカチョウ,Taka-cho,,,,1947-04-17,,
283819,兵庫県,ヒョウゴケン,Hyogo,加古郡,カコグン,Kako-gun,稲美町,イナミチョウ,Inami-cho,,,,1947-04-17,,
283827,兵庫県,ヒョウゴケン,Hyogo,加古郡,カコグン,Kako-gun,播磨町,ハリマチョウ,Harima-cho,,,,1947-04-17,,
284424,兵庫県,ヒョウゴケン,Hyogo,神崎郡,カンザキグン,Kanzaki-gun,市川町,イチカワチョウ,Ichikawa-cho,,,,1947-04-17,,
284432,兵庫県,ヒョウゴケン,Hyogo,神崎郡,カンザキグン,Kanzaki-gun,福崎町,フクサキチョウ,Fukusaki-cho,,,,1947-04-17,,
284467,兵庫県,ヒョウゴケン,Hyogo,神崎郡,カンザキグン,Kanzaki-gun,神河町,カミカワチョウ,Kamikawa-cho,,,,1947-04-17,,
284645,兵庫県,ヒョウゴケン,Hyogo,揖保郡,イボグン,Ibo-gun,太子町,タイシチョウ,Taishi-cho,,,,1947-04-17,,
284815,兵庫県,ヒョウゴケン,Hyogo,赤穂郡,アコウグン,Ako-gun,上郡町,カミゴオリチョウ,Kamigori-cho,,,,1947-04-17,,
285013,兵庫県,ヒョウゴケン,Hyogo,佐用郡,サヨウグン,Sayo-gun,佐用町,サヨウチョウ,Sayo-cho,,,,1947-04-17,,
285854,兵庫県,ヒョウゴケン,Hyogo,美方郡,ミカタグン,Mikata-gun,香美町,カミチョウ,Kami-cho,,,,1947-04-17,,
285862,兵庫県,ヒョウゴケン,Hyogo,美方郡,ミカタグン,Mikata-gun,新温泉町,シンオンセンチョウ,Shinonsen-cho,,,,1947-04-17,,
