全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
012149,北海道,ホッカイドウ,Hokkaido,,,,稚内市,ワッカナイシ,Wakkanai-shi,,,,1947-04-17,,
012157,北海道,ホッカイドウ,Hokkaido,,,,美唄市,ビバイシ,Bibai-shi,,,,1947-04-17,,
012165,北海道,ホッカイドウ,Hokkaido,,,,芦別市,アシベツシ,Ashibetsu-shi,,,,1947-04-17,,
012173,北海道,ホッカイドウ,Hokkaido,,,,江別市,エベツシ,Ebetsu-shi,,,,1947-04-17,,
012181,北海道,ホッカイドウ,Hokkaido,,,,赤平市,アカビラシ,Akabira-shi,,,,1947-04-17,,
012190,北海道,ホッカイドウ,Hokkaido,,,,紋別市,モンベツシ,Mombetsu-shi,,,,1947-04-17,,
012203,北海道,ホッカイドウ,Hokkaido,,,,士別市,シベツシ,Shibetsu-shi,,,,1947-04-17,,
012211,北海道,ホッカイドウ,Hokkaido,,,,名寄市,ナヨロシ,Nayoro-shi,,,,1947-04-17,,
012220,北海道,ホッカイドウ,Hokkaido,,,,三笠市,ミカサシ,Mikasa-shi,,,,1947-04-17,,
012238,北海道,ホッカイドウ,Hokkaido,,,,根室市,ネムロシ,Nemuro-shi,,,,1947-04-17,,
012246,北海道,ホッカイドウ,Hokkaido,,,,千歳市,チトセシ,Chitose-shi,,,,1947-04-17,,
012254,北海道,ホッカイドウ,Hokkaido,,,,滝川市,タキカワシ,Takikawa-shi,,,,1947-04-17,,
012262,北海道,ホッカイドウ,Hokkaido,,,,砂川市,スナガワシ,Sunagawa-shi,,,,1947-04-17,,
012271,北海道,ホッカイドウ,Hokkaido,,,,歌志内市,ウタシナイシ,Utashinai-shi,,,,1947-04-17,,
012289,北海道,ホッカイドウ,Hokkaido,,,,深川市,フカガワシ,Fukagawa-shi,,,,1947-04-17,,
012297,北海道,ホッカイドウ,Hokkaido,,,,富良野市,フラノシ,Furano-shi,,,,1947-04-17,,
012301,北海道,ホッカイドウ,Hokkaido,,,,登別市,ノボリベツシ,Noboribetsu-shi,,,,1947-04-17,,
012319,北海道,ホッカイドウ,Hokkaido,,,,恵庭市,エニワシ,Eniwa-shi,,,,1947-04-17,,
012335,北海道,ホッカイドウ,Hokkaido,,,,伊達市,ダテシ,Date-shi,,,,1947-04-17,,
012343,北海道,ホッカイドウ,Hokkaido,,,,北広島市,キタヒロシマシ,Kitahiroshima-shi,,,,1947-04-17,,
012351,北海道,ホッカイドウ,Hokkaido,,,,石狩市,イシカリシ,Ishikari-shi,,,,1947-04-17,,
012360,北海道,ホッカイドウ,Hokkaido,,,,北斗市,ホクトシ,Hokuto-shi,,,,1947-04-17,,
013030,北海道,ホッカイドウ,Hokkaido,石狩郡,イシカリグン,Ishikari-gun,当別町,トウベツチョウ,Tobetsu-cho,,,,1947-04-17,,
013048,北海道,ホッカイドウ,Hokkaido,石狩郡,イシカリグン,Ishikari-gun,新篠津村,シンシノツムラ,Shinshinotsu-mura,,,,1947-04-17,,
013315,北海道,ホッカイドウ,Hokkaido,松前郡,マツマエグン,Matsumae-gun,松前町,マツマエチョウ,Matsumae-cho,,,,1947-04-17,,
013323,北海道,ホッカイドウ,Hokkaido,松前郡,マツマエグン,Matsumae-gun,福島町,フクシマチョウ,Fukushima-cho,,,,1947-04-17,,
013331,北海道,ホッカイドウ,Hokkaido,上磯郡,カミイソグン,Kamiiso-gun,知内町,シリウチチョウ,Shiriuchi-cho,,,,1947-04-17,,
013340,北海道,ホッカイドウ,Hokkaido,上磯郡,カミイソグン,Kamiiso-gun,木古内町,キコナイチョウ,Kikonai-cho,,,,1947-04-17,,
013374,北海道,ホッカイドウ,Hokkaido,亀田郡,カメダグン,Kameda-gun,七飯町,ナナエチョウ,Nanae-cho,,,,1947-04-17,,
013439,北海道,ホッカイドウ,Hokkaido,茅部郡,カヤベグン,Kayabe-gun,鹿部町,シカベチョウ,Shikabe-cho,,,,1947-04-17,,
013455,北海道,ホッカイドウ,Hokkaido,茅部郡,カヤベグン,Kayabe-gun,森町,モリマチ,Mori-machi,,,,1947-04-17,,
013463,北海道,ホッカイドウ,Hokkaido,二海郡,フタミグン,Futami-gun,八雲町,ヤクモチョウ,Yakumo-cho,,,,1947-04-17,,
013471,北海道,ホッカイドウ,Hokkaido,山越郡,ヤマコシグン,Yamakoshi-gun,長万部町,オシャマンベチョウ,Oshamambe-cho,,,,1947-04-17,,
013617,北海道,ホッカイドウ,Hokkaido,檜山郡,ヒヤマグン,Hiyama-gun,江差町,エサシチョウ,Esashi-cho,,,,1947-04-17,,
013625,北海道,ホッカイドウ,Hokkaido,檜山郡,ヒヤマグン,Hiyama-gun,上ノ国町,カミノクニチョウ,Kaminokuni-cho,,,,1947-04-17,,
013633,北海道,ホッカイドウ,Hokkaido,檜山郡,ヒヤマグン,Hiyama-gun,厚沢部町,アッサブチョウ,Assabu-cho,,,,1947-04-17,,
013641,北海道,ホッカイドウ,Hokkaido,爾志郡,ニシグン,Nishi-gun,乙部町,オトベチョウ,Otobe-cho,,,,1947-04-17,,
013676,北海道,ホッカイドウ,Hokkaido,奥尻郡,オクシリグン,Okushiri-gun,奥尻町,オクシリチョウ,Okushiri-cho,,,,1947-04-17,,
013706,北海道,ホッカイドウ,Hokkaido,瀬棚郡,セタナグン,Setana-gun,今金町,イマカネチョウ,Imakane-cho,,,,1947-04-17,,
013714,北海道,ホッカイドウ,Hokkaido,久遠郡,クドウグン,Kudo-gun,せたな町,セタナチョウ,Setana-cho,,,,1947-04-17,,
013919,北海道,ホッカイドウ,Hokkaido,島牧郡,シママキグン,Shimamaki-gun,島牧村,シママキムラ,Shimamaki-mura,,,,1947-04-17,,
013927,北海道,ホッカイドウ,Hokkaido,寿都郡,スッツグン,Suttsu-gun,寿都町,スッツチョウ,Suttsu-cho,,,,1947-04-17,,
013935,北海道,ホッカイドウ,Hokkaido,寿都郡,スッツグン,Suttsu-gun,黒松内町,クロマツナイチョウ,Kuromatsunai-cho,,,,1947-04-17,,
013943,北海道,ホッカイドウ,Hokkaido,磯谷郡,イソヤグン,Isoya-gun,蘭越町,ランコシチョウ,Rankoshi-cho,,,,1947-04-17,,
013951,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,ニセコ町,ニセコチョウ,Niseko-cho,,,,1947-04-17,,
013960,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,真狩村,マッカリムラ,Makkari-mura,,,,1947-04-17,,
013978,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,留寿都村,ルスツムラ,Rusutsu-mura,,,,1947-04-17,,
013986,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,喜茂別町,キモベツチョウ,Kimobetsu-cho,,,,1947-04-17,,
013994,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,京極町,キョウゴクチョウ,Kyogoku-cho,,,,1947-04-17,,
014001,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,倶知安町,クッチャンチョウ,Kutchan-cho,,,,1947-04-17,,
014010,北海道,ホッカイドウ,Hokkaido,岩内郡,イワナイグン,Iwanai-gun,共和町,キョウワチョウ,Kyowa-cho,,,,1947-04-17,,
014028,北海道,ホッカイドウ,Hokkaido,岩内郡,イワナイグン,Iwanai-gun,岩内町,イワナイチョウ,Iwanai-cho,,,,1947-04-17,,
014036,北海道,ホッカイドウ,Hokkaido,古宇郡,フルウグン,Furu-gun,泊村,トマリムラ,Tomari-mura,,,,1947-04-17,,
014044,北海道,ホッカイドウ,Hokkaido,古宇郡,フルウグン,Furu-gun,神恵内村,カモエナイムラ,Kamoenai-mura,,,,1947-04-17,,
014052,北海道,ホッカイドウ,Hokkaido,積丹郡,シャコタングン,Shakotan-gun,積丹町,シャコタンチョウ,Shakotan-cho,,,,1947-04-17,,
014061,北海道,ホッカイドウ,Hokkaido,古平郡,フルビラグン,Furubira-gun,古平町,フルビラチョウ,Furubira-cho,,,,1947-04-17,,
014079,北海道,ホッカイドウ,Hokkaido,余市郡,ヨイチグン,Yoichi-gun,仁木町,ニキチョウ,Niki-cho,,,,1947-04-17,,
014087,北海道,ホッカイドウ,Hokkaido,余市郡,ヨイチグン,Yoichi-gun,余市町,ヨイチチョウ,Yoichi-cho,,,,1947-04-17,,
014095,北海道,ホッカイドウ,Hokkaido,余市郡,ヨイチグン,Yoichi-gun,赤井川村,アカイガワムラ,Akaigawa-mura,,,,1947-04-17,,
014231,北海道,ホッカイドウ,Hokkaido,空知郡,ソラチグン,Sorachi-gun,南幌町,ナンポロチョウ,Namporo-cho,,,,1947-04-17,,
014249,北海道,ホッカイドウ,Hokkaido,空知郡,ソラチグン,Sorachi-gun,奈井江町,ナイエチョウ,Naie-cho,,,,1947-04-17,,
014257,北海道,ホッカイドウ,Hokkaido,空知郡,ソラチグン,Sorachi-gun,上砂川町,カミスナガワチョウ,Kamisunagawa-cho,,,,1947-04-17,,
014273,北海道,ホッカイドウ,Hokkaido,夕張郡,ユウバリグン,Yubari-gun,由仁町,ユニチョウ,Yuni-cho,,,,1947-04-17,,
014281,北海道,ホッカイドウ,Hokkaido,夕張郡,ユウバリグン,Yubari-gun,長沼町,ナガヌマチョウ,Naganuma-cho,,,,1947-04-17,,
014290,北海道,ホッカイドウ,Hokkaido,夕張郡,ユウバリグン,Yubari-gun,栗山町,クリヤマチョウ,Kuriyama-cho,,,,1947-04-17,,
014303,北海道,ホッカイドウ,Hokkaido,樺戸郡,カバトグン,Kabato-gun,月形町,ツキガタチョウ,Tsukigata-cho,,,,1947-04-17,,
014311,北海道,ホッカイドウ,Hokkaido,樺戸郡,カバトグン,Kabato-gun,浦臼町,ウラウスチョウ,Urausu-cho,,,,1947-04-17,,
014320,北海道,ホッカイドウ,Hokkaido,樺戸郡,カバトグン,Kabato-gun,新十津川町,シントツカワチョウ,Shintotsukawa-cho,,,,1947-04-17,,
014338,北海道,ホッカイドウ,Hokkaido,雨竜郡,ウリュウグン,Uryu-gun,妹背牛町,モセウシチョウ,Moseushi-cho,,,,1947-04-17,,
014346,北海道,ホッカイドウ,Hokkaido,雨竜郡,ウリュウグン,Uryu-gun,秩父別町,チップベツチョウ,Chippubetsu-cho,,,,1947-04-17,,
014362,北海道,ホッカイドウ,Hokkaido,雨竜郡,ウリュウグン,Uryu-gun,雨竜町,ウリュウチョウ,Uryu-cho,,,,1947-04-17,,
014371,北海道,ホッカイドウ,Hokkaido,雨竜郡,ウリュウグン,Uryu-gun,北竜町,ホクリュウチョウ,Hokuryu-cho,,,,1947-04-17,,
014389,北海道,ホッカイドウ,Hokkaido,雨竜郡,ウリュウグン,Uryu-gun,沼田町,ヌマタチョウ,Numata-cho,,,,1947-04-17,,
014524,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,鷹栖町,タカスチョウ,Takasu-cho,,,,1947-04-17,,
014532,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,東神楽町,ヒガシカグラチョウ,Higashikagura-cho,,,,1947-04-17,,
014541,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,当麻町,トウマチョウ,Toma-cho,,,,1947-04-17,,
014559,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,比布町,ピップチョウ,Pippu-cho,,,,1947-04-17,,
014567,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,愛別町,アイベツチョウ,Aibetsu-cho,,,,1947-04-17,,
014575,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,上川町,カミカワチョウ,Kamikawa-cho,,,,1947-04-17,,
014583,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,東川町,ヒガシカワチョウ,Higashikawa-cho,,,,1947-04-17,,
014591,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,美瑛町,ビエイチョウ,Biei-cho,,,,1947-04-17,,
014605,北海道,ホッカイドウ,Hokkaido,空知郡,ソラチグン,Sorachi-gun,上富良野町,カミフラノチョウ,Kamifurano-cho,,,,1947-04-17,,
014613,北海道,ホッカイドウ,Hokkaido,空知郡,ソラチグン,Sorachi-gun,中富良野町,ナカフラノチョウ,Nakafurano-cho,,,,1947-04-17,,
014621,北海道,ホッカイドウ,Hokkaido,空知郡,ソラチグン,Sorachi-gun,南富良野町,ミナミフラノチョウ,Minamifurano-cho,,,,1947-04-17,,
014630,北海道,ホッカイドウ,Hokkaido,勇払郡,ユウフツグン,Yufutsu-gun,占冠村,シムカップムラ,Shimukappu-mura,,,,1947-04-17,,
014648,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,和寒町,ワッサムチョウ,Wassamu-cho,,,,1947-04-17,,
014656,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,剣淵町,ケンブチチョウ,Kembuchi-cho,,,,1947-04-17,,
014681,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,下川町,シモカワチョウ,Shimokawa-cho,,,,1947-04-17,,
014699,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,美深町,ビフカチョウ,Bifuka-cho,,,,1947-04-17,,
014702,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,音威子府村,オトイネップムラ,Otoineppu-mura,,,,1947-04-17,,
014711,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,中川町,ナカガワチョウ,Nakagawa-cho,,,,1947-04-17,,
014729,北海道,ホッカイドウ,Hokkaido,雨竜郡,ウリュウグン,Uryu-gun,幌加内町,ホロカナイチョウ,Horokanai-cho,,,,1947-04-17,,
014818,北海道,ホッカイドウ,Hokkaido,増毛郡,マシケグン,Mashike-gun,増毛町,マシケチョウ,Mashike-cho,,,,1947-04-17,,
014826,北海道,ホッカイドウ,Hokkaido,留萌郡,ルモイグン,Rumoi-gun,小平町,オビラチョウ,Obira-cho,,,,1947-04-17,,
014834,北海道,ホッカイドウ,Hokkaido,苫前郡,トママエグン,Tomamae-gun,苫前町,トママエチョウ,Tomamae-cho,,,,1947-04-17,,
014842,北海道,ホッカイドウ,Hokkaido,苫前郡,トママエグン,Tomamae-gun,羽幌町,ハボロチョウ,Haboro-cho,,,,1947-04-17,,
014851,北海道,ホッカイドウ,Hokkaido,苫前郡,トママエグン,Tomamae-gun,初山別村,ショサンベツムラ,Shosambetsu-mura,,,,1947-04-17,,
014869,北海道,ホッカイドウ,Hokkaido,天塩郡,テシオグン,Teshio-gun,遠別町,エンベツチョウ,Embetsu-cho,,,,1947-04-17,,
014877,北海道,ホッカイドウ,Hokkaido,天塩郡,テシオグン,Teshio-gun,天塩町,テシオチョウ,Teshio-cho,,,,1947-04-17,,
015113,北海道,ホッカイドウ,Hokkaido,宗谷郡,ソウヤグン,Soya-gun,猿払村,サルフツムラ,Sarufutsu-mura,,,,1947-04-17,,
015121,北海道,ホッカイドウ,Hokkaido,枝幸郡,エサシグン,Esashi-gun,浜頓別町,ハマトンベツチョウ,Hamatombetsu-cho,,,,1947-04-17,,
015130,北海道,ホッカイドウ,Hokkaido,枝幸郡,エサシグン,Esashi-gun,中頓別町,ナカトンベツチョウ,Nakatombetsu-cho,,,,1947-04-17,,
015148,北海道,ホッカイドウ,Hokkaido,枝幸郡,エサシグン,Esashi-gun,枝幸町,エサシチョウ,Esashi-cho,,,,1947-04-17,,
015164,北海道,ホッカイドウ,Hokkaido,天塩郡,テシオグン,Teshio-gun,豊富町,トヨトミチョウ,Toyotomi-cho,,,,1947-04-17,,
015172,北海道,ホッカイドウ,Hokkaido,礼文郡,レブングン,Rebun-gun,礼文町,レブンチョウ,Rebun-cho,,,,1947-04-17,,
015181,北海道,ホッカイドウ,Hokkaido,利尻郡,リシリグン,Rishiri-gun,利尻町,リシリチョウ,Rishiri-cho,,,,1947-04-17,,
015199,北海道,ホッカイドウ,Hokkaido,利尻郡,リシリグン,Rishiri-gun,利尻富士町,リシリフジチョウ,Rishirifuji-cho,,,,1947-04-17,,
015202,北海道,ホッカイドウ,Hokkaido,天塩郡,テシオグン,Teshio-gun,幌延町,ホロノベチョウ,Horonobe-cho,,,,1947-04-17,,
015431,北海道,ホッカイドウ,Hokkaido,網走郡,アバシリグン,Abashiri-gun,美幌町,ビホロチョウ,Bihoro-cho,,,,1947-04-17,,
015440,北海道,ホッカイドウ,Hokkaido,網走郡,アバシリグン,Abashiri-gun,津別町,ツベツチョウ,Tsubetsu-cho,,,,1947-04-17,,
015458,北海道,ホッカイドウ,Hokkaido,斜里郡,シャリグン,Shari-gun,斜里町,シャリチョウ,Shari-cho,,,,1947-04-17,,
015466,北海道,ホッカイドウ,Hokkaido,斜里郡,シャリグン,Shari-gun,清里町,キヨサトチョウ,Kiyosato-cho,,,,1947-04-17,,
015474,北海道,ホッカイドウ,Hokkaido,斜里郡,シャリグン,Shari-gun,小清水町,コシミズチョウ,Koshimizu-cho,,,,1947-04-17,,
015491,北海道,ホッカイドウ,Hokkaido,常呂郡,トコログン,Tokoro-gun,訓子府町,クンネップチョウ,Kunneppu-cho,,,,1947-04-17,,
015504,北海道,ホッカイドウ,Hokkaido,常呂郡,トコログン,Tokoro-gun,置戸町,オケトチョウ,Oketo-cho,,,,1947-04-17,,
015521,北海道,ホッカイドウ,Hokkaido,常呂郡,トコログン,Tokoro-gun,佐呂間町,サロマチョウ,Saroma-cho,,,,1947-04-17,,
015555,北海道,ホッカイドウ,Hokkaido,紋別郡,モンベツグン,Mombetsu-gun,遠軽町,エンガルチョウ,Engaru-cho,,,,1947-04-17,,
015598,北海道,ホッカイドウ,Hokkaido,紋別郡,モンベツグン,Mombetsu-gun,湧別町,ユウベツチョウ,Yubetsu-cho,,,,1947-04-17,,
015601,北海道,ホッカイドウ,Hokkaido,紋別郡,モンベツグン,Mombetsu-gun,滝上町,タキノウエチョウ,Takinoe-cho,,,,1947-04-17,,
015610,北海道,ホッカイドウ,Hokkaido,紋別郡,モンベツグン,Mombetsu-gun,興部町,オコッペチョウ,Okoppe-cho,,,,1947-04-17,,
015628,北海道,ホッカイドウ,Hokkaido,紋別郡,モンベツグン,Mombetsu-gun,西興部村,ニシオコッペムラ,Nishiokoppe-mura,,,,1947-04-17,,
015636,北海道,ホッカイドウ,Hokkaido,紋別郡,モンベツグン,Mombetsu-gun,雄武町,オウムチョウ,Omu-cho,,,,1947-04-17,,
015644,北海道,ホッカイドウ,Hokkaido,網走郡,アバシリグン,Abashiri-gun,大空町,オオゾラチョウ,Ozora-cho,,,,1947-04-17,,
015717,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,豊浦町,トヨウラチョウ,Toyora-cho,,,,1947-04-17,,
015750,北海道,ホッカイドウ,Hokkaido,有珠郡,ウスグン,Usu-gun,壮瞥町,ソウベツチョウ,Sobetsu-cho,,,,1947-04-17,,
015784,北海道,ホッカイドウ,Hokkaido,白老郡,シラオイグン,Shiraoi-gun,白老町,シラオイチョウ,Shiraoi-cho,,,,1947-04-17,,
015814,北海道,ホッカイドウ,Hokkaido,勇払郡,ユウフツグン,Yufutsu-gun,厚真町,アツマチョウ,Atsuma-cho,,,,1947-04-17,,
015849,北海道,ホッカイドウ,Hokkaido,虻田郡,アブタグン,Abuta-gun,洞爺湖町,トウヤコチョウ,Toyako-cho,,,,1947-04-17,,
015857,北海道,ホッカイドウ,Hokkaido,勇払郡,ユウフツグン,Yufutsu-gun,安平町,アビラチョウ,Abira-cho,,,,1947-04-17,,
015865,北海道,ホッカイドウ,Hokkaido,勇払郡,ユウフツグン,Yufutsu-gun,むかわ町,ムカワチョウ,Mukawa-cho,,,,1947-04-17,,
016012,北海道,ホッカイドウ,Hokkaido,沙流郡,サルグン,Saru-gun,日高町,ヒダカチョウ,Hidaka-cho,,,,1947-04-17,,
016021,北海道,ホッカイドウ,Hokkaido,沙流郡,サルグン,Saru-gun,平取町,ビラトリチョウ,Biratori-cho,,,,1947-04-17,,
016047,北海道,ホッカイドウ,Hokkaido,新冠郡,ニイカップグン,Niikappu-gun,新冠町,ニイカップチョウ,Niikappu-cho,,,,1947-04-17,,
016071,北海道,ホッカイドウ,Hokkaido,浦河郡,ウラカワグン,Urakawa-gun,浦河町,ウラカワチョウ,Urakawa-cho,,,,1947-04-17,,
016080,北海道,ホッカイドウ,Hokkaido,様似郡,サマニグン,Samani-gun,様似町,サマニチョウ,Samani-cho,,,,1947-04-17,,
016098,北海道,ホッカイドウ,Hokkaido,幌泉郡,ホロイズミグン,Horoizumi-gun,えりも町,エリモチョウ,Erimo-cho,,,,1947-04-17,,
016101,北海道,ホッカイドウ,Hokkaido,日高郡,ヒダカグン,Hidaka-gun,新ひだか町,シンヒダカチョウ,Shinhidaka-cho,,,,1947-04-17,,
016314,北海道,ホッカイドウ,Hokkaido,河東郡,カトウグン,Kato-gun,音更町,オトフケチョウ,Otofuke-cho,,,,1947-04-17,,
016322,北海道,ホッカイドウ,Hokkaido,河東郡,カトウグン,Kato-gun,士幌町,シホロチョウ,Shihoro-cho,,,,1947-04-17,,
016331,北海道,ホッカイドウ,Hokkaido,河東郡,カトウグン,Kato-gun,上士幌町,カミシホロチョウ,Kamishihoro-cho,,,,1947-04-17,,
016349,北海道,ホッカイドウ,Hokkaido,河東郡,カトウグン,Kato-gun,鹿追町,シカオイチョウ,Shikaoi-cho,,,,1947-04-17,,
016357,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,新得町,シントクチョウ,Shintoku-cho,,,,1947-04-17,,
016365,北海道,ホッカイドウ,Hokkaido,上川郡,カミカワグン,Kamikawa-gun,清水町,シミズチョウ,Shimizu-cho,,,,1947-04-17,,
016373,北海道,ホッカイドウ,Hokkaido,河西郡,カサイグン,Kasai-gun,芽室町,メムロチョウ,Memuro-cho,,,,1947-04-17,,
016381,北海道,ホッカイドウ,Hokkaido,河西郡,カサイグン,Kasai-gun,中札内村,ナカサツナイムラ,Nakasatsunai-mura,,,,1947-04-17,,
016390,北海道,ホッカイドウ,Hokkaido,河西郡,カサイグン,Kasai-gun,更別村,サラベツムラ,Sarabetsu-mura,,,,1947-04-17,,
016411,北海道,ホッカイドウ,Hokkaido,広尾郡,ヒロオグン,Hiro-gun,大樹町,タイキチョウ,Taiki-cho,,,,1947-04-17,,
016420,北海道,ホッカイドウ,Hokkaido,広尾郡,ヒロオグン,Hiro-gun,広尾町,ヒロオチョウ,Hiro-cho,,,,1947-04-17,,
016438,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,幕別町,マクベツチョウ,Makubetsu-cho,,,,1947-04-17,,
016446,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,池田町,イケダチョウ,Ikeda-cho,,,,1947-04-17,,
016454,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,豊頃町,トヨコロチョウ,Toyokoro-cho,,,,1947-04-17,,
016462,北海道,ホッカイドウ,Hokkaido,中川郡,ナカガワグン,Nakagawa-gun,本別町,ホンベツチョウ,Hombetsu-cho,,,,1947-04-17,,
016471,北海道,ホッカイドウ,Hokkaido,足寄郡,アショログン,Ashoro-gun,足寄町,アショロチョウ,Ashoro-cho,,,,1947-04-17,,
016489,北海道,ホッカイドウ,Hokkaido,足寄郡,アショログン,Ashoro-gun,陸別町,リクベツチョウ,Rikubetsu-cho,,,,1947-04-17,,
016497,北海道,ホッカイドウ,Hokkaido,十勝郡,トカチグン,Tokachi-gun,浦幌町,ウラホロチョウ,Urahoro-cho,,,,1947-04-17,,
016616,北海道,ホッカイドウ,Hokkaido,釧路郡,クシログン,Kushiro-gun,釧路町,クシロチョウ,Kushiro-cho,,,,1947-04-17,,
016624,北海道,ホッカイドウ,Hokkaido,厚岸郡,アッケシグン,Akkeshi-gun,厚岸町,アッケシチョウ,Akkeshi-cho,,,,1947-04-17,,
016632,北海道,ホッカイドウ,Hokkaido,厚岸郡,アッケシグン,Akkeshi-gun,浜中町,ハマナカチョウ,Hamanaka-cho,,,,1947-04-17,,
