全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
473294,沖縄県,オキナワケン,Okinawa,中頭郡,ナカガミグン,Nakagami-gun,西原町,ニシハラチョウ,Nishihara-cho,,,,1947-04-17,,
473481,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,与那原町,ヨナバルチョウ,Yonabaru-cho,,,,1947-04-17,,
473502,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,南風原町,ハエバルチョウ,Haebaru-cho,,,,1947-04-17,,
473537,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,渡嘉敷村,トカシキソン,Tokashiki-son,,,,1947-04-17,,
473545,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,座間味村,ザマミソン,Zamami-son,,,,1947-04-17,,
473553,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,粟国村,アグニソン,Aguni-son,,,,1947-04-17,,
473561,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,渡名喜村,トナキソン,Tonaki-son,,,,1947-04-17,,
473570,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,南大東村,ミナミダイトウソン,Minamidaito-son,,,,1947-04-17,,
473588,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,北大東村,キタダイトウソン,Kitadaito-son,,,,1947-04-17,,
473596,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,伊平屋村,イヘヤソン,Iheya-son,,,,1947-04-17,,
473600,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,伊是名村,イゼナソン,Izena-son,,,,1947-04-17,,
473618,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,久米島町,クメジマチョウ,Kumejima-cho,,,,1947-04-17,,
473626,沖縄県,オキナワケン,Okinawa,島尻郡,シマジリグン,Shimajiri-gun,八重瀬町,ヤエセチョウ,Yaese-cho,,,,1947-04-17,,
473758,沖縄県,オキナワケン,Okinawa,宮古郡,ミヤコグン,Miyako-gun,多良間村,タラマソン,Tarama-son,,,,1947-04-17,,
473812,沖縄県,オキナワケン,Okinawa,八重山郡,ヤエヤマグン,Yaeyama-gun,竹富町,タケトミチョウ,Taketomi-cho,,,,1947-04-17,,
473821,沖縄県,オキナワケン,Okinawa,八重山郡,ヤエヤマグン,Yaeyama-gun,与那国町,ヨナグニチョウ,Yonaguni-cho,,,,1947-04-17,,
