町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,下鶉,シモウズラ,Shimozura,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730222,
0000102,3,,,,,,,中央,チュウオウ,Chuo,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730201,
0000103,3,,,,,,,中町,ナカマチ,Nakamachi,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730203,
0000104,3,,,,,,,朝駒,アサコマ,Asakoma,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730205,
0000105,3,,,,,,,東山,ヒガシヤマ,Higashiyama,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730206,
0000106,3,,,,,,,東町,ヒガシマチ,Higashimachi,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730202,
0000107,3,,,,,,,東鶉,ヒガシウズラ,Higashiuzura,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730211,
0000108,3,,,,,,,本町,ホンマチ,Hommachi,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730204,
0000109,3,,,,,,,緑が丘,ミドリガオカ,Midorigaoka,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730213,
0000110,3,,,,,,,鶉,ウズラ,Uzura,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730212,
0000111,3,,,,,,,鶉本町,ウズラホンマチ,Uzurahoncho,0,0,0,1,0,0,0,0,1947-04-17,,0 ,0730221,
0001000,1,字鶉,アザウズラ,Uzura,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,0730212,
0002000,1,字上砂川,アザカミスナガワ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003000,1,字上砂川町,アザカミスナガワチョウ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004000,1,字西山,アザニシヤマ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0005000,1,字東奈井江,アザヒガシナイエ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0006000,1,字文珠,アザモンジュ,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
