町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000123,3,,,,,,,田畑,タバタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0001000,1,赤坂台,アカサカダイ,Akasakadai,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,4410204,
0002000,1,赤坂町,アカサカチョウ,Akasakacho,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,4410202,
0002101,3,赤坂町,アカサカチョウ,Akasakacho,,,,青木,アオキ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002102,3,赤坂町,アカサカチョウ,Akasakacho,,,,横枕,ヨコマクラ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002103,3,赤坂町,アカサカチョウ,Akasakacho,,,,会下山,エゲヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002104,3,赤坂町,アカサカチョウ,Akasakacho,,,,関川,セキガワ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002105,3,赤坂町,アカサカチョウ,Akasakacho,,,,岩ノ谷,イワノタニ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002106,3,赤坂町,アカサカチョウ,Akasakacho,,,,宮路,ミヤジ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002107,3,赤坂町,アカサカチョウ,Akasakacho,,,,狭石,セバイシ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002108,3,赤坂町,アカサカチョウ,Akasakacho,,,,源造,ゲンゾウ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002109,3,赤坂町,アカサカチョウ,Akasakacho,,,,五本松,ゴホンマツ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002110,3,赤坂町,アカサカチョウ,Akasakacho,,,,御園,ミソノ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002111,3,赤坂町,アカサカチョウ,Akasakacho,,,,紅里,ベニサト,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002112,3,赤坂町,アカサカチョウ,Akasakacho,,,,山蔭,ヤマカゲ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002113,3,赤坂町,アカサカチョウ,Akasakacho,,,,十王ケ入,ジユウオウガイリ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002114,3,赤坂町,アカサカチョウ,Akasakacho,,,,松本,マツモト,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002115,3,赤坂町,アカサカチョウ,Akasakacho,,,,新堤,シンヅツミ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002116,3,赤坂町,アカサカチョウ,Akasakacho,,,,西縄手,サイナワテ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002117,3,赤坂町,アカサカチョウ,Akasakacho,,,,西平山,ニシヒラヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002118,3,赤坂町,アカサカチョウ,Akasakacho,,,,西裏,ニシウラ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002119,3,赤坂町,アカサカチョウ,Akasakacho,,,,大日,ダイニチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002120,3,赤坂町,アカサカチョウ,Akasakacho,,,,池下,イケシタ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002121,3,赤坂町,アカサカチョウ,Akasakacho,,,,池河内,イケゴウチ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002122,3,赤坂町,アカサカチョウ,Akasakacho,,,,竹ノ谷,タケノヤ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002123,3,赤坂町,アカサカチョウ,Akasakacho,,,,丁田,チヨウダ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002124,3,赤坂町,アカサカチョウ,Akasakacho,,,,東山,ヒガシヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002125,3,赤坂町,アカサカチョウ,Akasakacho,,,,東平山,ヒガシヒラヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002126,3,赤坂町,アカサカチョウ,Akasakacho,,,,東裏,ヒガシウラ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002127,3,赤坂町,アカサカチョウ,Akasakacho,,,,内山,ウチヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002128,3,赤坂町,アカサカチョウ,Akasakacho,,,,平山,ヒラヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002129,3,赤坂町,アカサカチョウ,Akasakacho,,,,北平山,キタヒラヤマ,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0002130,3,赤坂町,アカサカチョウ,Akasakacho,,,,六反,ロクタン,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003001,2,赤代町,アカシロチョウ,Akashirocho,一丁目,１チョウメ,1,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003002,2,赤代町,アカシロチョウ,Akashirocho,二丁目,２チョウメ,2,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0003003,2,赤代町,アカシロチョウ,Akashirocho,三丁目,３チョウメ,3,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004001,2,明野町,アケノチョウ,Akenocho,一丁目,１チョウメ,1,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004002,2,明野町,アケノチョウ,Akenocho,二丁目,２チョウメ,2,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004003,2,明野町,アケノチョウ,Akenocho,三丁目,３チョウメ,3,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
0004004,2,明野町,アケノチョウ,Akenocho,四丁目,４チョウメ,4,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
