町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,逢井,オオイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000102,3,,,,,,,高田,タカダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000103,3,,,,,,,市原,イチハラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000104,3,,,,,,,女の浦,メノウラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000105,3,,,,,,,小豆島,アズシマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000106,3,,,,,,,千田西,チダニシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000107,3,,,,,,,千田東,チダヒガシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000108,3,,,,,,,前田,マエダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000109,3,,,,,,,辰ヶ浜,タツガハマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000110,3,,,,,,,男浦,オウラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000111,3,,,,,,,畑,ハタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0000112,3,,,,,,,矢櫃,ヤビツ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
0001000,1,糸我町中番,イトガチョウナカバン,Itogacho Nakaban,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490421,
0002000,1,糸我町西,イトガチョウニシ,Itogacho Nishi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490422,
0003000,1,古江見,コエミ,Koemi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490317,
0004000,1,下中島,シモナカシマ,Shimonakashima,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490301,
0005000,1,新堂,シンドウ,Shindo,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490303,
0006000,1,千田,チダ,Chida,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490313,
0007000,1,辻堂,ツジドウ,Tsujido,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,6490311,
0008000,1,野,ノ,No,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490314,
0009000,1,初島町里,ハツシマチョウサト,Hatsushimacho Sato,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490307,
0010000,1,初島町浜,ハツシマチョウハマ,Hatsushimacho Hama,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490306,
0011000,1,星尾,ホシオ,Hoshio,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490312,
0012000,1,港町,ミナトマチ,Minatomachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490305,
0013000,1,箕島,ミノシマ,Minoshima,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490304,
0014000,1,宮崎町,ミヤザキチョウ,Miyazakicho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490316,
0015000,1,宮原町新町,ミヤハラチョウシンマチ,Miyaharacho Shimmachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490434,
0016000,1,宮原町須谷,ミヤハラチョウスガイ,Miyaharacho Sugai,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490433,
0017000,1,宮原町滝,ミヤハラチョウタキ,Miyaharacho Taki,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490437,
0018000,1,宮原町滝川原,ミヤハラチョウタキガハラ,Miyaharacho Takigahara,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490435,
0019000,1,宮原町道,ミヤハラチョウドウ,Miyaharacho Do,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490436,
0020000,1,宮原町畑,ミヤハラチョウハタ,Miyaharacho Hata,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490431,
0021000,1,宮原町東,ミヤハラチョウヒガシ,Miyaharacho Higashi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490432,
0022000,1,山田原,ヤマダハラ,Yamadahara,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490302,
0023000,1,山地,ヤマチ,Yamachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6490315,
