全国地方公共団体コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,効力発生日,廃止日,備考
204145,長野県,ナガノケン,Nagano,下伊那郡,シモイナグン,Shimoina-gun,泰阜村,ヤスオカムラ,Yasuoka-mura,,,,1947-04-17,,
204153,長野県,ナガノケン,Nagano,下伊那郡,シモイナグン,Shimoina-gun,喬木村,タカギムラ,Takagi-mura,,,,1947-04-17,,
204161,長野県,ナガノケン,Nagano,下伊那郡,シモイナグン,Shimoina-gun,豊丘村,トヨオカムラ,Toyoka-mura,,,,1947-04-17,,
204170,長野県,ナガノケン,Nagano,下伊那郡,シモイナグン,Shimoina-gun,大鹿村,オオシカムラ,Oshika-mura,,,,1947-04-17,,
204226,長野県,ナガノケン,Nagano,木曽郡,キソグン,Kiso-gun,上松町,アゲマツマチ,Agematsu-machi,,,,1947-04-17,,
204234,長野県,ナガノケン,Nagano,木曽郡,キソグン,Kiso-gun,南木曽町,ナギソマチ,Nagiso-machi,,,,1947-04-17,,
204251,長野県,ナガノケン,Nagano,木曽郡,キソグン,Kiso-gun,木祖村,キソムラ,Kiso-mura,,,,1947-04-17,,
204293,長野県,ナガノケン,Nagano,木曽郡,キソグン,Kiso-gun,王滝村,オウタキムラ,Otaki-mura,,,,1947-04-17,,
204307,長野県,ナガノケン,Nagano,木曽郡,キソグン,Kiso-gun,大桑村,オオクワムラ,Okuwa-mura,,,,1947-04-17,,
204323,長野県,ナガノケン,Nagano,木曽郡,キソグン,Kiso-gun,木曽町,キソマチ,Kiso-machi,,,,1947-04-17,,
204463,長野県,ナガノケン,Nagano,東筑摩郡,ヒガシチクマグン,Higashichikuma-gun,麻績村,オミムラ,Omi-mura,,,,1947-04-17,,
204480,長野県,ナガノケン,Nagano,東筑摩郡,ヒガシチクマグン,Higashichikuma-gun,生坂村,イクサカムラ,Ikusaka-mura,,,,1947-04-17,,
204501,長野県,ナガノケン,Nagano,東筑摩郡,ヒガシチクマグン,Higashichikuma-gun,山形村,ヤマガタムラ,Yamagata-mura,,,,1947-04-17,,
204510,長野県,ナガノケン,Nagano,東筑摩郡,ヒガシチクマグン,Higashichikuma-gun,朝日村,アサヒムラ,Asahi-mura,,,,1947-04-17,,
204528,長野県,ナガノケン,Nagano,東筑摩郡,ヒガシチクマグン,Higashichikuma-gun,筑北村,チクホクムラ,Chikuhoku-mura,,,,1947-04-17,,
204811,長野県,ナガノケン,Nagano,北安曇郡,キタアヅミグン,Kitaazumi-gun,池田町,イケダマチ,Ikeda-machi,,,,1947-04-17,,
204820,長野県,ナガノケン,Nagano,北安曇郡,キタアヅミグン,Kitaazumi-gun,松川村,マツカワムラ,Matsukawa-mura,,,,1947-04-17,,
204854,長野県,ナガノケン,Nagano,北安曇郡,キタアヅミグン,Kitaazumi-gun,白馬村,ハクバムラ,Hakuba-mura,,,,1947-04-17,,
204862,長野県,ナガノケン,Nagano,北安曇郡,キタアヅミグン,Kitaazumi-gun,小谷村,オタリムラ,Otari-mura,,,,1947-04-17,,
205214,長野県,ナガノケン,Nagano,埴科郡,ハニシナグン,Hanishina-gun,坂城町,サカキマチ,Sakaki-machi,,,,1947-04-17,,
205419,長野県,ナガノケン,Nagano,上高井郡,カミタカイグン,Kamitakai-gun,小布施町,オブセマチ,Obuse-machi,,,,1947-04-17,,
205435,長野県,ナガノケン,Nagano,上高井郡,カミタカイグン,Kamitakai-gun,高山村,タカヤマムラ,Takayama-mura,,,,1947-04-17,,
205613,長野県,ナガノケン,Nagano,下高井郡,シモタカイグン,Shimotakai-gun,山ノ内町,ヤマノウチマチ,Yamanochi-machi,,,,1947-04-17,,
205621,長野県,ナガノケン,Nagano,下高井郡,シモタカイグン,Shimotakai-gun,木島平村,キジマダイラムラ,Kijimadaira-mura,,,,1947-04-17,,
205630,長野県,ナガノケン,Nagano,下高井郡,シモタカイグン,Shimotakai-gun,野沢温泉村,ノザワオンセンムラ,Nozawaonsen-mura,,,,1947-04-17,,
205834,長野県,ナガノケン,Nagano,上水内郡,カミミノチグン,Kamiminochi-gun,信濃町,シナノマチ,Shinano-machi,,,,1947-04-17,,
205885,長野県,ナガノケン,Nagano,上水内郡,カミミノチグン,Kamiminochi-gun,小川村,オガワムラ,Ogawa-mura,,,,1947-04-17,,
205907,長野県,ナガノケン,Nagano,上水内郡,カミミノチグン,Kamiminochi-gun,飯綱町,イイヅナマチ,Iizuna-machi,,,,1947-04-17,,
206024,長野県,ナガノケン,Nagano,下水内郡,シモミノチグン,Shimominochi-gun,栄村,サカエムラ,Sakae-mura,,,,1947-04-17,,
