町字id,町字区分コード,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
0000101,3,,,,,,,刈羽,カリワ,Kariwa,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9450307,
0001000,1,大字赤田北方,オオアザアカダキタガタ,Akadakitagata,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450325,
0002000,1,大字赤田町方,オオアザアカダマチガタ,Akadamachigata,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450323,
0003000,1,大字油田,オオアザアブラデン,Aburaden,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450321,
0004000,1,大字新屋敷,オオアザアラヤシキ,Arayashiki,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450314,
0005000,1,大字井岡,オオアザイノオカ,Inoka,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450311,
0006000,1,大字入和田,オオアザイリワダ,Iriwada,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450301,
0007000,1,大字大塚,オオアザオオツカ,Otsuka,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450313,
0008000,1,大字上高町,オオアザカミタカマチ,Kamitakamachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450315,
0009000,1,大字刈羽,オオアザカリワ,Kariwa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450307,
0010000,1,大字枯木,オオアザカレキ,Kareki,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450324,
0011000,1,大字黒川,オオアザクロカワ,Kurokawa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450322,
0012000,1,大字西元寺,オオアザサイゲンジ,Saigenji,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450305,
0013000,1,大字下高町,オオアザシモタカマチ,Shimotakamachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450316,
0014000,1,大字正明寺,オオアザショウミョウジ,Shomyoji,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450317,
0015000,1,大字滝谷,オオアザタキヤ,Takiya,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450303,
0016000,1,大字滝谷新田,オオアザタキヤシンデン,Takiyashinden,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450302,
0017000,1,大字寺尾,オオアザテラオ,Terao,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450304,
0018000,1,大字十日市,オオアザトウカイチ,Tokaichi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450306,
0019000,1,大字西谷,オオアザニシダニ,Nishidani,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450312,
0020000,1,大字割町新田,オオアザワリマチシンデン,Warimachishinden,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,9450308,
0021000,1,大字宝蔵寺新田,オオアザホウゾウジシンデン,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
